number,value,datetime_start,datetime_complete,duration,params_background_amplitude_fraction,params_background_center,params_background_offset,params_background_width,params_peak_1_amplitude_fraction,params_peak_1_center,params_peak_1_sigma,params_peak_2_amplitude_fraction,params_peak_2_center,params_peak_2_sigma,system_attrs_fixed_params,state
987,0.443673140733264,2026-07-17 16:29:21.408816,2026-07-17 16:29:21.425758,0 days 00:00:00.016942,-0.3288113399207868,778.1402128301306,-302.1628009186867,1.5675693754516498,0.18861104258449737,782.2764823053361,2.454316935434859,0.599838817524468,778.876978777001,2.078815120084728,,COMPLETE
988,0.5502789701038059,2026-07-17 16:29:21.425758,2026-07-17 16:29:21.442219,0 days 00:00:00.016461,-0.2864281839177961,783.5122948728667,1113.2444141177025,6.161153789028556,0.7321545071210186,779.4202664144851,0.3831830463401331,0.01696610567425338,783.9892473989698,0.42002664412137053,,COMPLETE
989,0.20205214207383895,2026-07-17 16:29:21.442219,2026-07-17 16:29:21.458218,0 days 00:00:00.015999,0.16785670301226047,783.9230134101963,-92.89941993879592,3.9891987720121014,0.8041276255299447,780.1010130432356,1.1537099406182008,0.09031795505398574,782.2785341077569,2.9246807087387987,,COMPLETE
990,0.7751142340713785,2026-07-17 16:29:21.458218,2026-07-17 16:29:21.475864,0 days 00:00:00.017646,0.07700186586703388,776.7240891142707,906.526259451075,0.41080601517811766,1.15272631243671,779.8430995043536,0.1087941574324991,1.380397945141956,783.7508750635758,0.2983012377664447,,COMPLETE
991,0.30398257438233045,2026-07-17 16:29:21.475864,2026-07-17 16:29:21.493879,0 days 00:00:00.018015,-0.8527987324680197,783.450531233186,-57.36938335933689,2.4006506437405792,0.9415543652897091,781.0327533191685,1.7932136038713131,0.03361409745125424,782.2410720504437,2.1363894598476216,,COMPLETE
992,1.7791493107353598,2026-07-17 16:29:21.494885,2026-07-17 16:29:21.512135,0 days 00:00:00.017250,1.4951766368453132,780.3154641951983,155.11356160775165,0.15784446156067683,0.3553213528539446,782.5034719336811,2.4011787908337068,1.1048194099177733,780.1947648466368,2.8386672533713346,,COMPLETE
993,0.4220083374436263,2026-07-17 16:29:21.512135,2026-07-17 16:29:21.529873,0 days 00:00:00.017738,0.567648623959994,783.4273850033603,21.963456034532726,1.0952734803769137,0.04436279162453738,776.6937423080759,0.12883399455102462,0.179066074896173,778.6972648666471,0.9595553432796295,,COMPLETE
994,0.46786804101729634,2026-07-17 16:29:21.529873,2026-07-17 16:29:21.546153,0 days 00:00:00.016280,-1.0535917228293283,782.7357104755118,-231.62119408771517,5.966477837677424,1.3174878468271323,781.0765525061719,1.3036953766258605,0.5643913544047978,780.0588850910138,2.462874787835678,,COMPLETE
995,0.9725057143239139,2026-07-17 16:29:21.546153,2026-07-17 16:29:21.564013,0 days 00:00:00.017860,1.24631856454921,783.5343415250318,-182.14858161667755,3.8477392004065285,1.0728288213715322,781.7348940543744,1.7585225887625795,0.42703834985000594,783.606931289129,2.148233805330303,,COMPLETE
996,0.2608945768326551,2026-07-17 16:29:21.564013,2026-07-17 16:29:21.583004,0 days 00:00:00.018991,-0.09335788036593984,781.6120100149282,-92.73057406609695,1.0740812758260057,0.3334607148396036,782.4980339218723,2.1619420925245203,0.5594190792470621,779.9818666841579,1.9621536398981583,,COMPLETE
997,0.2988297266654643,2026-07-17 16:29:21.583004,2026-07-17 16:29:21.601563,0 days 00:00:00.018559,0.8123614229276948,783.5854738446191,-255.87526236411907,5.657615661348393,0.47414610304858607,778.1303046184996,1.5124017280027926,0.2710606272388544,781.9654219986464,2.8133519574683654,,COMPLETE
998,0.4613347642985436,2026-07-17 16:29:21.601563,2026-07-17 16:29:21.619155,0 days 00:00:00.017592,-0.08729665412846682,783.5373788399048,-276.95804943278915,7.2199292410812195,0.5395872205790757,779.0034996225852,1.0948083855260595,0.03182481861433763,782.2122415493247,2.963723289688648,,COMPLETE
999,1000.0093780812128,2026-07-17 16:29:21.620154,2026-07-17 16:29:21.643194,0 days 00:00:00.023040,0.16037747240068193,777.5386173352491,-87.41307196735212,1.179277080894996,0.44541548394108316,781.1870189065257,1.6126501275183027,0.2741300241104707,781.1611057481068,1.596051609889533,,COMPLETE
1000,0.2753680733917314,2026-07-17 16:29:21.643194,2026-07-17 16:29:21.662193,0 days 00:00:00.018999,0.7695841404871291,782.8100520730652,-138.55535400225693,1.6190388661531898,1.1141441288384595,779.581098059359,1.0031553658228543,0.2125987827141408,783.506565785122,2.4004914411455682,,COMPLETE
1001,0.7863600030191653,2026-07-17 16:29:21.662193,2026-07-17 16:29:21.682447,0 days 00:00:00.020254,0.8707258824751162,780.8829174600953,568.6120655477757,1.4694604764068686,0.1613149217852854,783.8800359289022,1.0894000182310548,0.451335911760365,777.1254773640474,1.1887662159943766,,COMPLETE
1002,0.9501727801921077,2026-07-17 16:29:21.682447,2026-07-17 16:29:21.701284,0 days 00:00:00.018837,0.047797069997600555,782.3813671366843,1123.320196957574,0.636627506730182,0.3296207653863228,782.2228563533919,1.3483965290231277,1.273180917639609,783.3734981386897,0.22912883321855126,,COMPLETE
1003,0.29426194458751453,2026-07-17 16:29:21.701284,2026-07-17 16:29:21.725519,0 days 00:00:00.024235,-1.1265761895895086,783.0832075114612,46.77083376091335,3.85865772077342,1.1363096424693975,778.6463412245733,1.7181830689428301,0.3050044180871685,783.3298326097726,2.3373248555392756,,COMPLETE
1004,0.29291249160830046,2026-07-17 16:29:21.725519,2026-07-17 16:29:21.744431,0 days 00:00:00.018912,-0.49563111089576195,781.1071578744156,641.7837872515557,5.104147664023335,0.11675087794504546,779.4759512760453,2.5185693717148094,0.1672960447789673,778.4496233967541,0.5895664928973613,,COMPLETE
1005,0.5021158347478565,2026-07-17 16:29:21.744431,2026-07-17 16:29:21.762740,0 days 00:00:00.018309,0.12147953526889727,776.2931876662991,-35.07535072665402,1.2770446257766321,1.1267756064204864,780.6370021933742,1.76535653903435,0.2035284718011959,780.1451495743189,1.0597448102208376,,COMPLETE
1006,0.912819421095493,2026-07-17 16:29:21.762740,2026-07-17 16:29:21.778559,0 days 00:00:00.015819,-1.474060530374703,776.1059701005134,1009.116429039879,0.14046259756143645,1.3894814628322618,779.8770972957619,0.1184466827298738,0.9536407550632285,783.3441792135847,1.3367768017964883,,COMPLETE
1007,0.35329067216984733,2026-07-17 16:29:21.778559,2026-07-17 16:29:21.795707,0 days 00:00:00.017148,-0.39813421754678713,780.6594830958204,-21.2910536104164,3.0459528194406746,0.007381662711642478,780.7749515194344,2.7651449270950863,0.6213551590326186,780.422323400118,1.4391549711012266,,COMPLETE
1008,0.5946676773034497,2026-07-17 16:29:21.795707,2026-07-17 16:29:21.814710,0 days 00:00:00.019003,-0.041045719278071435,782.7399111046444,349.5357579993317,6.025388019808814,0.6331436861827809,782.1200004503636,1.4399711622168412,0.2973721716998918,781.5057601049284,1.5026643752637558,,COMPLETE
1009,0.41882494081991345,2026-07-17 16:29:21.814710,2026-07-17 16:29:21.838767,0 days 00:00:00.024057,-0.863868377812752,782.1380604617012,406.3110590584375,5.4064359502426855,1.025138027047223,778.5550472116875,1.4146808151936123,0.45993079961073485,779.662815420394,1.3894993227026589,,COMPLETE
1010,0.21248474873688344,2026-07-17 16:29:21.838767,2026-07-17 16:29:21.857769,0 days 00:00:00.019002,-0.41290365946247953,779.0515998763819,-30.866347457820638,1.9448516325596452,0.3958881352475213,781.1726234424335,2.7594872477367796,0.86461674937147,779.168697631123,1.99643860859365,,COMPLETE
1011,0.18168898417255777,2026-07-17 16:29:21.857769,2026-07-17 16:29:21.876986,0 days 00:00:00.019217,-1.0157691437353917,776.2036072955162,466.8409085000066,1.116605047192682,0.43784018941527614,782.2678164963745,2.072870111280479,1.4713568223651343,779.2337209576452,1.2032441614553386,,COMPLETE
1012,0.37524725016145105,2026-07-17 16:29:21.876986,2026-07-17 16:29:21.898565,0 days 00:00:00.021579,0.16912557995165195,783.7855130637085,495.0644111108751,1.1472116116002293,0.07800761619449137,776.9401659494623,1.6554261287315584,0.34749817712249453,778.0144774561792,0.2462465492848145,,COMPLETE
1013,0.3907773614453232,2026-07-17 16:29:21.898565,2026-07-17 16:29:21.918101,0 days 00:00:00.019536,0.5638831350139578,782.8904839240869,-226.4646305274095,4.968436272441611,0.7424040622417363,780.8123696685163,0.9023434266811174,0.00910804567996177,782.7848644995449,2.9468841149141616,,COMPLETE
1014,0.13844235389398826,2026-07-17 16:29:21.918101,2026-07-17 16:29:21.937103,0 days 00:00:00.019002,0.20702926443316122,783.324730018237,-42.88911665772235,5.523796928278154,1.0914685903280106,779.3625807831917,0.6789137164673497,0.11758801349125289,782.0946642025779,2.694912923126534,,COMPLETE
1015,0.3923081244696436,2026-07-17 16:29:21.937103,2026-07-17 16:29:21.956279,0 days 00:00:00.019176,0.4547473235076268,782.555292887821,130.30267932697737,6.353288849752491,1.1248466194299371,780.7433224250467,0.2271264589412264,0.00559710452773729,782.4369213647607,2.4020080653726787,,COMPLETE
1016,1000.00464821574,2026-07-17 16:29:21.956279,2026-07-17 16:29:21.972285,0 days 00:00:00.016006,-1.143206536664184,783.2228337352938,-106.84959739189738,0.2951299572182256,1.1410639308001567,780.1648522711446,2.1911366521872293,0.13091881306051573,780.1015731754904,2.866661160221951,,COMPLETE
1017,0.5932424153240686,2026-07-17 16:29:21.972285,2026-07-17 16:29:21.994445,0 days 00:00:00.022160,-0.17149555228741042,777.2799743621987,-272.543381909408,1.3294262012649798,0.754995155220219,778.8992119155505,0.41263344381010736,0.32443557845400917,782.5922812605273,1.4466050332563605,,COMPLETE
1018,2.2694426495699087,2026-07-17 16:29:21.994445,2026-07-17 16:29:22.011768,0 days 00:00:00.017323,1.4809116715320094,779.7595559453684,1093.1936083813405,0.16833794227919796,1.2492577292952676,783.5321144303168,2.3887207565486834,0.18228419914432548,782.8426561699152,0.238084945459776,,COMPLETE
1019,0.5918368493522729,2026-07-17 16:29:22.011768,2026-07-17 16:29:22.029015,0 days 00:00:00.017247,-1.4857393896489637,783.9331455223091,-241.1487055438114,1.4137768176469334,0.4797266634181958,778.6352728310657,1.259603033399372,0.06987059071646409,781.9720819455075,2.8678001671385966,,COMPLETE
1020,0.1283949104612816,2026-07-17 16:29:22.029015,2026-07-17 16:29:22.047295,0 days 00:00:00.018280,0.19205641261538392,783.6804079443689,-32.42366650620134,3.8824179528041096,0.9062365994600023,779.5384533657253,1.2225118658377114,0.17379117722301832,781.0950125956172,1.9608156029427963,,COMPLETE
1021,0.6499284856111841,2026-07-17 16:29:22.047295,2026-07-17 16:29:22.065128,0 days 00:00:00.017833,0.10731632361650903,776.3575165792587,755.9080124066364,0.48748188688419425,0.24377471640772563,777.8773944192839,2.026814826267662,0.3073522251185755,777.2774668377585,0.862597226540052,,COMPLETE
1022,0.6612109635210576,2026-07-17 16:29:22.065128,2026-07-17 16:29:22.087104,0 days 00:00:00.021976,0.564137527417216,782.7690105215313,175.78976808601456,7.48453180877308,0.7222040484574473,779.40047013727,1.5847507556837503,0.47680254112541687,781.5536836039331,2.1396782139627293,,COMPLETE
1023,0.6377122208716017,2026-07-17 16:29:22.087104,2026-07-17 16:29:22.109633,0 days 00:00:00.022529,-1.433755093373297,780.0020588661732,1020.5610885890587,1.1433683954600102,1.0344157476603897,778.5776688570202,1.0586728398029814,0.31273788203274416,783.7309899419434,1.4315642277614502,,COMPLETE
1024,0.6276210237212204,2026-07-17 16:29:22.109633,2026-07-17 16:29:22.127157,0 days 00:00:00.017524,-0.38838077341050614,776.1163091865325,-275.47994854713784,1.2821624821371103,0.3086948251912188,783.2821567908311,2.768816794570569,0.4294176711835301,779.7928609917159,1.5085493888186763,,COMPLETE
1025,0.2421390403609902,2026-07-17 16:29:22.127157,2026-07-17 16:29:22.143162,0 days 00:00:00.016005,0.4739984765651484,781.315931659654,-246.95265309580216,3.0551825538992805,0.5990695199323018,779.9250714819403,1.7401322866591653,0.049853352297346006,783.1126102927268,2.0176416498010212,,COMPLETE
1026,0.3237230657600119,2026-07-17 16:29:22.143162,2026-07-17 16:29:22.160604,0 days 00:00:00.017442,-0.33394275422232145,783.2569963797575,23.04698015381372,4.958698866090241,0.8543844937043671,780.7539001634796,1.1902014203896685,0.06500470799436092,780.4345365553455,2.664499425534004,,COMPLETE
1027,0.4950608528576761,2026-07-17 16:29:22.160604,2026-07-17 16:29:22.178688,0 days 00:00:00.018084,-1.1363924570284492,780.7655520317966,929.930788363341,5.603242927724357,1.072945774787652,780.7554945471167,1.1654294350024113,0.3840057897163832,783.2978256145946,1.1823943599629443,,COMPLETE
1028,1.4886082246048113,2026-07-17 16:29:22.178688,2026-07-17 16:29:22.205057,0 days 00:00:00.026369,0.2730728661635712,777.8839932063222,796.4746081108303,0.10060715907888684,0.2929495613192097,782.9712495528948,0.8813902060407722,1.2219008062723797,780.996238537442,2.6791720235984267,,COMPLETE
1029,0.18365242675983276,2026-07-17 16:29:22.205057,2026-07-17 16:29:22.229273,0 days 00:00:00.024216,0.7167333640148815,783.969044166198,-131.1143150885863,6.222943320866015,0.6604214585736095,779.2908629311512,1.1462054468790799,0.14922152083728352,782.1746675465874,2.1540026394251335,,COMPLETE
1030,0.6069339081961864,2026-07-17 16:29:22.229273,2026-07-17 16:29:22.246271,0 days 00:00:00.016998,-1.495190111683884,783.0672603303356,365.68835639854933,0.9233234690159536,0.9692127126196499,779.3730491363069,0.9541069950442844,0.5871749127261993,778.3073854944894,2.735732996768997,,COMPLETE
1031,0.8431525811250138,2026-07-17 16:29:22.246271,2026-07-17 16:29:22.264457,0 days 00:00:00.018186,1.4290156592100318,782.5384893507223,120.10131834778556,7.260751164320436,1.0300991606303138,778.0087876354265,1.2189728474135018,0.13171403635102516,779.9149490318453,1.9289072417327855,,COMPLETE
1032,0.27938400870295443,2026-07-17 16:29:22.264457,2026-07-17 16:29:22.284054,0 days 00:00:00.019597,-1.115401809220231,781.7897310546882,654.0643248708758,7.737619540987247,1.3551625463597414,778.8080305305971,0.7547468650437604,0.2373715475707606,781.1869491085383,0.9118100831025945,,COMPLETE
1033,0.33395498784833966,2026-07-17 16:29:22.284054,2026-07-17 16:29:22.301054,0 days 00:00:00.017000,0.31494872795479323,782.623116698869,207.64050730865534,4.858005358427129,1.0731675579614428,778.6908124389452,0.2877775039051059,0.08919697088725685,783.6817957118897,2.837695162427683,,COMPLETE
1034,0.38710334484126147,2026-07-17 16:29:22.301054,2026-07-17 16:29:22.319916,0 days 00:00:00.018862,0.2636216005553945,783.5931735593568,200.09618565550875,1.3970100534415435,0.7799311974183453,778.8984779959226,1.6494470337211458,0.35090137962572265,780.1791548653923,1.4731918574013985,,COMPLETE
1035,0.5078199442521262,2026-07-17 16:29:22.319916,2026-07-17 16:29:22.347778,0 days 00:00:00.027862,-0.5838772161620086,777.2491204375895,-180.0495084006927,1.183090845827727,0.4036375196911684,779.8883315729532,1.8462797978151155,0.7523960789044107,778.5690131864283,1.547156219582541,,COMPLETE
1036,0.4735304535133375,2026-07-17 16:29:22.347778,2026-07-17 16:29:22.367157,0 days 00:00:00.019379,-0.12161229101977833,776.702333463703,-223.5697917975596,4.182266678098298,0.45245445471759327,780.484318207419,0.9483088189951936,0.21916459427271046,780.1926499502379,1.2861005121741051,,COMPLETE
1037,0.38870754954506526,2026-07-17 16:29:22.367157,2026-07-17 16:29:22.386347,0 days 00:00:00.019190,-0.09939250714154879,776.276941275915,158.1433696965376,0.7398137183248921,0.5559516289241297,781.4851650928523,2.256024868082393,0.7102935472276501,780.93166688103,0.17324248935250486,,COMPLETE
1038,0.9703516304747551,2026-07-17 16:29:22.386347,2026-07-17 16:29:22.404747,0 days 00:00:00.018400,1.4944855609315053,778.9940689603075,293.24173624455096,5.1424881486360565,0.49926472425832635,777.1105863430845,0.4246469862742772,0.6557137766781966,778.476435293658,0.7677961243819988,,COMPLETE
1039,0.4356783354042162,2026-07-17 16:29:22.404747,2026-07-17 16:29:22.423807,0 days 00:00:00.019060,-0.1657760872236988,779.0584315560676,313.6373583569575,4.44487885729422,0.39763126791562525,781.7242692616737,2.5356387280841126,0.37461217316249945,781.3068737310314,1.5469222155000308,,COMPLETE
1040,0.36271649115347016,2026-07-17 16:29:22.423807,2026-07-17 16:29:22.442919,0 days 00:00:00.019112,-1.3766056628115446,781.5674482680881,125.89699754823644,4.391151900934225,0.9691287678149773,780.5348950713549,1.8510199225110324,0.07162378095817273,780.9275615873045,0.26273679481564816,,COMPLETE
1041,0.34778262288103406,2026-07-17 16:29:22.442919,2026-07-17 16:29:22.460916,0 days 00:00:00.017997,-0.4659243935209796,777.5474975961494,566.400403110409,1.658235931216956,0.9087464913007735,778.715942492172,0.4613307010765204,0.04645469525343282,776.6025101730806,0.4611004237905174,,COMPLETE
1042,0.693390120026148,2026-07-17 16:29:22.460916,2026-07-17 16:29:22.479224,0 days 00:00:00.018308,-0.5100614927636569,776.1402916887196,40.68650476218029,0.24222306366889235,0.6003565350619149,782.1584860556176,1.6479955602396976,0.11911050162432468,778.5160341733769,0.6343694318829799,,COMPLETE
1043,0.19429111525727535,2026-07-17 16:29:22.479224,2026-07-17 16:29:22.499225,0 days 00:00:00.020001,-1.1575143884904096,783.3854475542306,259.0593292027969,5.866864461768798,0.9556939123669067,779.4949501642574,2.276823666698704,0.0635823771760415,781.808215995428,2.4749590362517093,,COMPLETE
1044,1000.0099869487019,2026-07-17 16:29:22.499225,2026-07-17 16:29:22.519696,0 days 00:00:00.020471,0.5627776054678764,783.5896753555414,716.0222494750217,7.8517536689490415,1.0714714681271662,779.3220477876604,1.5892000930435506,0.04724028764536919,779.3431508929152,2.9823953181517644,,COMPLETE
1045,2.305919253465279,2026-07-17 16:29:22.519696,2026-07-17 16:29:22.540158,0 days 00:00:00.020462,1.0000158376474964,776.4983692521846,1004.7877042329654,1.6625164714371392,0.25261592564806795,777.9273059159239,0.8018807961837837,1.445792092018198,780.7594956544319,2.30789066285674,,COMPLETE
1046,1000.0000703885798,2026-07-17 16:29:22.541161,2026-07-17 16:29:22.559157,0 days 00:00:00.017996,-0.3039266438466218,781.9120498705466,251.82604070588357,2.584886741720007,1.0018865616006039,780.1428712619442,0.5796576020674881,0.40037291463791563,780.2423151921633,2.8316193019602243,,COMPLETE
1047,0.5799888227487243,2026-07-17 16:29:22.559157,2026-07-17 16:29:22.577499,0 days 00:00:00.018342,-0.6910712377904222,783.4566325487378,228.40581606533843,0.14657443963631717,0.10148262318512458,777.3544973408915,0.42725927135731423,1.3938010479014877,783.0770755023884,0.4102300504742642,,COMPLETE
1048,0.24496017543450346,2026-07-17 16:29:22.577499,2026-07-17 16:29:22.597455,0 days 00:00:00.019956,0.06455407890141987,776.226587946723,-144.3327136165641,4.8809455675016125,1.1658978602595467,779.3618284708467,1.6247434142672716,0.3554271377863582,780.071963719018,0.4835206063180273,,COMPLETE
1049,0.4142813739290823,2026-07-17 16:29:22.597455,2026-07-17 16:29:22.615006,0 days 00:00:00.017551,0.3768009634614898,782.8136190769777,-151.3378957539881,3.67935219091675,1.023770639441176,777.5945767948147,1.307151406682756,0.26763046451034356,781.0454408606964,1.4415845551353308,,COMPLETE
1050,0.400101742617203,2026-07-17 16:29:22.616005,2026-07-17 16:29:22.633009,0 days 00:00:00.017004,0.7295515477710439,783.8236852114892,-32.75383661621525,6.766148032865709,1.1510328079628434,780.0829514255856,1.1489169803999786,0.05933171442998592,781.6806873398028,2.2968441140199314,,COMPLETE
1051,0.3548433956363237,2026-07-17 16:29:22.634012,2026-07-17 16:29:22.651243,0 days 00:00:00.017231,-0.07532971394069238,783.0298456413525,-83.7946846229731,4.179242188481609,0.8241461345693082,778.2738845499684,0.9335491838865047,0.11660515760771532,781.9292832193526,2.4623188135884244,,COMPLETE
1052,1.358016657464104,2026-07-17 16:29:22.651243,2026-07-17 16:29:22.669284,0 days 00:00:00.018041,-0.9996007372322058,783.2215772749528,1186.1697819783085,0.22913585935621383,0.067776706256796,782.4609786297103,2.9171939575115813,1.4365688304719477,777.6115799713292,1.9081781138292786,,COMPLETE
1053,0.4688522202786173,2026-07-17 16:29:22.669284,2026-07-17 16:29:22.686284,0 days 00:00:00.017000,0.12831195157593567,783.5480644206442,8.556621352788163,1.5228819431888594,1.1829409883273585,780.035594750531,2.223468461216159,0.022252785322756236,782.0260326044902,2.0068585391844196,,COMPLETE
1054,0.14960039310443243,2026-07-17 16:29:22.686284,2026-07-17 16:29:22.704334,0 days 00:00:00.018050,0.09974096632695456,777.895894429168,-89.51082683920886,2.2966957059289217,0.07878425037940018,780.6445858505565,2.363182789449782,0.6996332845181671,779.8094871072304,1.6307720603839886,,COMPLETE
1055,0.4763101814340027,2026-07-17 16:29:22.704334,2026-07-17 16:29:22.731828,0 days 00:00:00.027494,-0.3096577824476845,777.9209087520469,110.27575307485823,2.1665077706118674,0.38797071688345536,781.136959292917,2.8762797341394037,0.6195175802015982,782.8544288659642,0.9565563914399708,,COMPLETE
1056,0.15608297628580084,2026-07-17 16:29:22.731828,2026-07-17 16:29:22.750828,0 days 00:00:00.019000,-1.014202067566533,782.3531105043313,-78.83147986310856,6.113156309941139,1.202110346419958,779.8796685284867,2.3965426752542385,0.2913202315276269,783.0879061453128,0.7096628978202872,,COMPLETE
1057,0.3789049345171675,2026-07-17 16:29:22.750828,2026-07-17 16:29:22.768090,0 days 00:00:00.017262,0.3197866024482935,777.9200586841703,-162.72874179735402,0.942930163029439,0.6582593466150752,777.7211705136143,1.4164161805383575,0.29357018392727136,777.878821824516,0.7251803740348358,,COMPLETE
1058,0.22290192139281173,2026-07-17 16:29:22.768090,2026-07-17 16:29:22.786088,0 days 00:00:00.017998,-1.257541883451566,782.0931617672085,162.49003486990824,5.448466188932388,1.1265801213082178,779.3855955027626,2.414736596467998,0.3569803894683389,782.7699880457536,1.185795826517274,,COMPLETE
1059,0.5688286184926779,2026-07-17 16:29:22.786088,2026-07-17 16:29:22.804480,0 days 00:00:00.018392,0.6154106993180384,782.8203472877594,516.3738402558196,0.14865538314967996,0.12265285909358914,776.2405222463545,2.776870324624668,0.7620656748701453,781.6573587891884,0.3410704363611252,,COMPLETE
1060,0.9935168830393404,2026-07-17 16:29:22.804480,2026-07-17 16:29:22.823096,0 days 00:00:00.018616,-1.4238626775687748,777.7649265240369,362.564368098175,2.2678790309469097,1.4766179617225963,782.41760261132,0.40168812702578816,0.10805621492124606,777.7962376018261,2.813011901856137,,COMPLETE
1061,0.4803387458637466,2026-07-17 16:29:22.823096,2026-07-17 16:29:22.840098,0 days 00:00:00.017002,-0.6812836908706643,782.6394104982548,371.85946470315673,4.483310124229609,0.8400727302134763,778.9467297175311,1.6785707806137946,0.7006855961714445,782.9659857419475,2.3607289529285986,,COMPLETE
1062,0.33934538366251576,2026-07-17 16:29:22.840098,2026-07-17 16:29:22.856148,0 days 00:00:00.016050,-1.3713101004298565,782.7801062997523,-160.6206786604,7.844502068684529,1.1658755743845155,780.490634673428,2.4552317399560133,0.17292260991499986,781.813585319453,0.6752944725747676,,COMPLETE
1063,0.7987486118575399,2026-07-17 16:29:22.857147,2026-07-17 16:29:22.876188,0 days 00:00:00.019041,-1.2720559537325205,783.1988766892787,43.68879222896511,2.870698864954676,1.3550136176072594,780.3542629751317,2.2521798646574607,1.053742395193562,781.3351889480854,1.2730803377492874,,COMPLETE
1064,0.4130455989257754,2026-07-17 16:29:22.876188,2026-07-17 16:29:22.894187,0 days 00:00:00.017999,-1.4563376336706875,783.0389717762741,-106.19241871179835,1.8099961658232924,1.3919654305062783,779.0984871375803,2.2340409717483225,0.37869335634208645,782.602057672653,0.8750719155993026,,COMPLETE
1065,1.1233573615226768,2026-07-17 16:29:22.894187,2026-07-17 16:29:22.913237,0 days 00:00:00.019050,-0.0013451179578890127,780.8611286720861,688.8235718099709,0.44902580977078,1.439581499399214,776.3044835222005,1.8191193996081771,1.2729643638136339,782.1114895065829,0.6244333165979816,,COMPLETE
1066,0.22017920689838452,2026-07-17 16:29:22.913237,2026-07-17 16:29:22.933811,0 days 00:00:00.020574,-0.4736666628215823,782.0120441791759,105.86962054619741,0.4949189668574104,0.9890148372148568,780.07381519237,1.1130706845543716,0.0618703273962497,781.2730116589366,2.116429843484455,,COMPLETE
1067,0.5625797592949301,2026-07-17 16:29:22.933811,2026-07-17 16:29:22.950810,0 days 00:00:00.016999,-0.44310137221276036,782.5159823361807,281.8236997536917,2.1907996357813513,1.0750508990027208,780.3469201276012,2.495385304617386,0.5095006752257984,783.9759391647306,0.578578771909489,,COMPLETE
1068,0.5038050636225573,2026-07-17 16:29:22.950810,2026-07-17 16:29:22.969810,0 days 00:00:00.019000,-1.291138742473164,779.6887602128013,-97.76188112125011,6.71776467463627,1.3476438115167069,781.1649571037033,2.51844987664606,0.5132812391353796,782.74710871867,1.5859974958577665,,COMPLETE
1069,0.3578549498028763,2026-07-17 16:29:22.971076,2026-07-17 16:29:22.987810,0 days 00:00:00.016734,-0.17331267474036627,781.8830437646338,-3.9974567900718796,6.518202279458269,0.964197572112305,779.9373498144074,2.2302455996421062,0.48271630118634595,783.129951635184,0.6383048808836753,,COMPLETE
1070,0.16512230142867507,2026-07-17 16:29:22.987810,2026-07-17 16:29:23.008859,0 days 00:00:00.021049,-0.38299566851691375,777.1964027551113,45.711735832347074,5.809657220489369,0.22103223207951017,778.3292236420363,2.6467970916685992,0.8934799099886168,780.0348556319531,1.1405480807380914,,COMPLETE
1071,0.7544575218064763,2026-07-17 16:29:23.008859,2026-07-17 16:29:23.027456,0 days 00:00:00.018597,0.23374607180717033,783.7894706533459,41.87676963124812,6.274696842957416,1.0504504410542608,782.552089093715,2.4686322560662766,0.18610661698523293,782.7996733432584,1.6901753468045804,,COMPLETE
1072,0.9331163529409127,2026-07-17 16:29:23.027456,2026-07-17 16:29:23.046456,0 days 00:00:00.019000,0.958768939156939,778.4419055645267,269.0499988685196,1.951436479457011,0.06961551703725521,780.1915186672518,1.9948296902308074,0.5457943972563325,780.3965523950741,2.1342089831855113,,COMPLETE
1073,0.4992053074034232,2026-07-17 16:29:23.046456,2026-07-17 16:29:23.066456,0 days 00:00:00.020000,0.11134212596001958,783.7372062924521,288.60256373543393,4.725867985003612,0.8831303215311461,780.8660302249316,1.8005806731477674,0.007218746129927567,782.1238272749038,1.9907997329674014,,COMPLETE
1074,0.29016290578021386,2026-07-17 16:29:23.066456,2026-07-17 16:29:23.090252,0 days 00:00:00.023796,-0.1678248269846046,778.622193957374,-234.61583333255635,1.9860049882088904,0.24970121141096083,779.2952707295818,2.020275171791327,0.806727726804108,779.0416044239083,1.107235119121587,,COMPLETE
1075,0.1467195603074615,2026-07-17 16:29:23.090252,2026-07-17 16:29:23.111388,0 days 00:00:00.021136,-0.7184978314896773,782.29374535688,189.02328582625614,7.489738480170906,0.7970774948430425,779.359661124728,1.5631882378127624,0.08441565783864191,782.0832869848875,2.8564347569758737,,COMPLETE
1076,0.20795389812389825,2026-07-17 16:29:23.111388,2026-07-17 16:29:23.130898,0 days 00:00:00.019510,-0.1372721503891663,777.5917149637263,-163.85918001190524,3.8291384081466826,0.09042122591903028,780.9975074098725,1.970296578427737,0.6984597272012555,779.8864595558771,2.056773832072299,,COMPLETE
1077,0.3762122517499953,2026-07-17 16:29:23.131901,2026-07-17 16:29:23.151246,0 days 00:00:00.019345,0.12645211767702358,781.8201382507687,308.99748653968584,6.819183998270239,0.739684225678651,779.0657786754723,1.5579556963860852,0.15213917564943097,783.6363563181958,2.271477236890562,,COMPLETE
1078,0.43715526978197666,2026-07-17 16:29:23.151246,2026-07-17 16:29:23.171012,0 days 00:00:00.019766,0.7625308923671466,783.3424498396575,-162.0574348750223,3.8981945126515067,0.9070867296784897,780.5013322812075,1.3932175441858639,0.3854056781611836,779.4215267575518,1.734048197811341,,COMPLETE
