frame_index,frame_label,previous_frame_label,coordination_event_count,formed_count,broken_count,pair
503,set_000__step_00025200,set_000__step_00025150,38,22,16,O-Zn
504,set_000__step_00025250,set_000__step_00025200,43,21,22,O-Zn
505,set_000__step_00025300,set_000__step_00025250,48,27,21,O-Zn
506,set_000__step_00025350,set_000__step_00025300,31,16,15,O-Zn
507,set_000__step_00025400,set_000__step_00025350,51,21,30,O-Zn
508,set_000__step_00025450,set_000__step_00025400,45,26,19,O-Zn
509,set_000__step_00025500,set_000__step_00025450,38,21,17,O-Zn
510,set_000__step_00025550,set_000__step_00025500,35,20,15,O-Zn
511,set_000__step_00025600,set_000__step_00025550,30,14,16,O-Zn
512,set_000__step_00025650,set_000__step_00025600,38,18,20,O-Zn
513,set_000__step_00025700,set_000__step_00025650,34,16,18,O-Zn
514,set_000__step_00025750,set_000__step_00025700,32,11,21,O-Zn
515,set_000__step_00025800,set_000__step_00025750,46,28,18,O-Zn
516,set_000__step_00025850,set_000__step_00025800,38,17,21,O-Zn
517,set_000__step_00025900,set_000__step_00025850,32,18,14,O-Zn
518,set_000__step_00025950,set_000__step_00025900,42,17,25,O-Zn
519,set_000__step_00026000,set_000__step_00025950,39,24,15,O-Zn
520,set_000__step_00026050,set_000__step_00026000,33,20,13,O-Zn
521,set_000__step_00026100,set_000__step_00026050,32,15,17,O-Zn
522,set_000__step_00026150,set_000__step_00026100,30,13,17,O-Zn
523,set_000__step_00026200,set_000__step_00026150,21,14,7,O-Zn
524,set_000__step_00026250,set_000__step_00026200,38,12,26,O-Zn
525,set_000__step_00026300,set_000__step_00026250,33,16,17,O-Zn
526,set_000__step_00026350,set_000__step_00026300,40,22,18,O-Zn
527,set_000__step_00026400,set_000__step_00026350,30,16,14,O-Zn
528,set_000__step_00026450,set_000__step_00026400,34,16,18,O-Zn
529,set_000__step_00026500,set_000__step_00026450,45,24,21,O-Zn
530,set_000__step_00026550,set_000__step_00026500,40,19,21,O-Zn
531,set_000__step_00026600,set_000__step_00026550,35,20,15,O-Zn
532,set_000__step_00026650,set_000__step_00026600,30,12,18,O-Zn
533,set_000__step_00026700,set_000__step_00026650,26,13,13,O-Zn
534,set_000__step_00026750,set_000__step_00026700,42,23,19,O-Zn
535,set_000__step_00026800,set_000__step_00026750,35,19,16,O-Zn
536,set_000__step_00026850,set_000__step_00026800,30,13,17,O-Zn
537,set_000__step_00026900,set_000__step_00026850,34,15,19,O-Zn
538,set_000__step_00026950,set_000__step_00026900,32,20,12,O-Zn
539,set_000__step_00027000,set_000__step_00026950,26,14,12,O-Zn
540,set_000__step_00027050,set_000__step_00027000,26,13,13,O-Zn
541,set_000__step_00027100,set_000__step_00027050,31,12,19,O-Zn
542,set_000__step_00027150,set_000__step_00027100,42,20,22,O-Zn
543,set_000__step_00027200,set_000__step_00027150,36,19,17,O-Zn
544,set_000__step_00027250,set_000__step_00027200,35,20,15,O-Zn
545,set_000__step_00027300,set_000__step_00027250,31,11,20,O-Zn
546,set_000__step_00027350,set_000__step_00027300,38,22,16,O-Zn
547,set_000__step_00027400,set_000__step_00027350,28,13,15,O-Zn
548,set_000__step_00027450,set_000__step_00027400,36,16,20,O-Zn
549,set_000__step_00027500,set_000__step_00027450,39,23,16,O-Zn
550,set_000__step_00027550,set_000__step_00027500,36,16,20,O-Zn
551,set_000__step_00027600,set_000__step_00027550,39,20,19,O-Zn
552,set_000__step_00027650,set_000__step_00027600,36,23,13,O-Zn
553,set_000__step_00027700,set_000__step_00027650,23,10,13,O-Zn
554,set_000__step_00027750,set_000__step_00027700,36,15,21,O-Zn
555,set_000__step_00027800,set_000__step_00027750,33,15,18,O-Zn
556,set_000__step_00027850,set_000__step_00027800,39,21,18,O-Zn
557,set_000__step_00027900,set_000__step_00027850,32,18,14,O-Zn
558,set_000__step_00027950,set_000__step_00027900,29,15,14,O-Zn
559,set_000__step_00028000,set_000__step_00027950,32,18,14,O-Zn
560,set_000__step_00028050,set_000__step_00028000,29,10,19,O-Zn
561,set_000__step_00028100,set_000__step_00028050,37,20,17,O-Zn
562,set_000__step_00028150,set_000__step_00028100,34,13,21,O-Zn
563,set_000__step_00028200,set_000__step_00028150,37,23,14,O-Zn
564,set_000__step_00028250,set_000__step_00028200,28,13,15,O-Zn
565,set_000__step_00028300,set_000__step_00028250,36,16,20,O-Zn
566,set_000__step_00028350,set_000__step_00028300,34,19,15,O-Zn
567,set_000__step_00028400,set_000__step_00028350,34,15,19,O-Zn
568,set_000__step_00028450,set_000__step_00028400,42,22,20,O-Zn
569,set_000__step_00028500,set_000__step_00028450,35,17,18,O-Zn
570,set_000__step_00028550,set_000__step_00028500,39,22,17,O-Zn
571,set_000__step_00028600,set_000__step_00028550,30,12,18,O-Zn
572,set_000__step_00028650,set_000__step_00028600,34,20,14,O-Zn
573,set_000__step_00028700,set_000__step_00028650,31,17,14,O-Zn
574,set_000__step_00028750,set_000__step_00028700,32,11,21,O-Zn
575,set_000__step_00028800,set_000__step_00028750,42,17,25,O-Zn
576,set_000__step_00028850,set_000__step_00028800,36,25,11,O-Zn
577,set_000__step_00028900,set_000__step_00028850,41,19,22,O-Zn
578,set_000__step_00028950,set_000__step_00028900,42,18,24,O-Zn
579,set_000__step_00029000,set_000__step_00028950,40,23,17,O-Zn
580,set_000__step_00029050,set_000__step_00029000,50,21,29,O-Zn
581,set_000__step_00029100,set_000__step_00029050,42,21,21,O-Zn
582,set_000__step_00029150,set_000__step_00029100,38,23,15,O-Zn
583,set_000__step_00029200,set_000__step_00029150,30,15,15,O-Zn
584,set_000__step_00029250,set_000__step_00029200,40,17,23,O-Zn
585,set_000__step_00029300,set_000__step_00029250,39,21,18,O-Zn
586,set_000__step_00029350,set_000__step_00029300,44,25,19,O-Zn
587,set_000__step_00029400,set_000__step_00029350,33,18,15,O-Zn
588,set_000__step_00029450,set_000__step_00029400,36,12,24,O-Zn
589,set_000__step_00029500,set_000__step_00029450,39,20,19,O-Zn
590,set_000__step_00029550,set_000__step_00029500,41,23,18,O-Zn
591,set_000__step_00029600,set_000__step_00029550,26,14,12,O-Zn
592,set_000__step_00029650,set_000__step_00029600,40,19,21,O-Zn
593,set_000__step_00029700,set_000__step_00029650,36,20,16,O-Zn
594,set_000__step_00029750,set_000__step_00029700,35,11,24,O-Zn
595,set_000__step_00029800,set_000__step_00029750,36,25,11,O-Zn
596,set_000__step_00029850,set_000__step_00029800,27,14,13,O-Zn
597,set_000__step_00029900,set_000__step_00029850,35,12,23,O-Zn
598,set_000__step_00029950,set_000__step_00029900,45,22,23,O-Zn
599,set_000__step_00030000,set_000__step_00029950,44,24,20,O-Zn
600,set_000__step_00030050,set_000__step_00030000,33,17,16,O-Zn
601,set_000__step_00030100,set_000__step_00030050,35,15,20,O-Zn
602,set_000__step_00030150,set_000__step_00030100,37,22,15,O-Zn
603,set_000__step_00030200,set_000__step_00030150,38,18,20,O-Zn
604,set_000__step_00030250,set_000__step_00030200,38,21,17,O-Zn
605,set_000__step_00030300,set_000__step_00030250,32,13,19,O-Zn
606,set_000__step_00030350,set_000__step_00030300,30,18,12,O-Zn
607,set_000__step_00030400,set_000__step_00030350,34,17,17,O-Zn
608,set_000__step_00030450,set_000__step_00030400,34,17,17,O-Zn
609,set_000__step_00030500,set_000__step_00030450,32,15,17,O-Zn
610,set_000__step_00030550,set_000__step_00030500,35,16,19,O-Zn
611,set_000__step_00030600,set_000__step_00030550,29,14,15,O-Zn
612,set_000__step_00030650,set_000__step_00030600,37,22,15,O-Zn
613,set_000__step_00030700,set_000__step_00030650,41,17,24,O-Zn
614,set_000__step_00030750,set_000__step_00030700,38,16,22,O-Zn
615,set_000__step_00030800,set_000__step_00030750,42,24,18,O-Zn
616,set_000__step_00030850,set_000__step_00030800,36,21,15,O-Zn
617,set_000__step_00030900,set_000__step_00030850,28,15,13,O-Zn
618,set_000__step_00030950,set_000__step_00030900,36,16,20,O-Zn
619,set_000__step_00031000,set_000__step_00030950,35,19,16,O-Zn
620,set_000__step_00031050,set_000__step_00031000,24,12,12,O-Zn
621,set_000__step_00031100,set_000__step_00031050,31,14,17,O-Zn
622,set_000__step_00031150,set_000__step_00031100,31,17,14,O-Zn
623,set_000__step_00031200,set_000__step_00031150,34,14,20,O-Zn
624,set_000__step_00031250,set_000__step_00031200,34,18,16,O-Zn
625,set_000__step_00031300,set_000__step_00031250,28,15,13,O-Zn
626,set_000__step_00031350,set_000__step_00031300,33,17,16,O-Zn
627,set_000__step_00031400,set_000__step_00031350,35,17,18,O-Zn
628,set_000__step_00031450,set_000__step_00031400,42,19,23,O-Zn
629,set_000__step_00031500,set_000__step_00031450,31,12,19,O-Zn
630,set_000__step_00031550,set_000__step_00031500,34,19,15,O-Zn
631,set_000__step_00031600,set_000__step_00031550,43,24,19,O-Zn
632,set_000__step_00031650,set_000__step_00031600,39,17,22,O-Zn
633,set_000__step_00031700,set_000__step_00031650,40,23,17,O-Zn
634,set_000__step_00031750,set_000__step_00031700,40,21,19,O-Zn
635,set_000__step_00031800,set_000__step_00031750,34,15,19,O-Zn
636,set_000__step_00031850,set_000__step_00031800,37,22,15,O-Zn
637,set_000__step_00031900,set_000__step_00031850,28,13,15,O-Zn
638,set_000__step_00031950,set_000__step_00031900,30,15,15,O-Zn
639,set_000__step_00032000,set_000__step_00031950,34,14,20,O-Zn
640,set_000__step_00032050,set_000__step_00032000,32,19,13,O-Zn
641,set_000__step_00032100,set_000__step_00032050,30,13,17,O-Zn
642,set_000__step_00032150,set_000__step_00032100,31,14,17,O-Zn
643,set_000__step_00032200,set_000__step_00032150,34,21,13,O-Zn
644,set_000__step_00032250,set_000__step_00032200,34,14,20,O-Zn
645,set_000__step_00032300,set_000__step_00032250,36,19,17,O-Zn
646,set_000__step_00032350,set_000__step_00032300,40,18,22,O-Zn
647,set_000__step_00032400,set_000__step_00032350,31,14,17,O-Zn
648,set_000__step_00032450,set_000__step_00032400,44,25,19,O-Zn
649,set_000__step_00032500,set_000__step_00032450,42,19,23,O-Zn
650,set_000__step_00032550,set_000__step_00032500,34,18,16,O-Zn
651,set_000__step_00032600,set_000__step_00032550,40,22,18,O-Zn
652,set_000__step_00032650,set_000__step_00032600,35,19,16,O-Zn
653,set_000__step_00032700,set_000__step_00032650,26,17,9,O-Zn
654,set_000__step_00032750,set_000__step_00032700,24,9,15,O-Zn
655,set_000__step_00032800,set_000__step_00032750,28,12,16,O-Zn
656,set_000__step_00032850,set_000__step_00032800,32,14,18,O-Zn
657,set_000__step_00032900,set_000__step_00032850,37,19,18,O-Zn
658,set_000__step_00032950,set_000__step_00032900,33,20,13,O-Zn
659,set_000__step_00033000,set_000__step_00032950,34,15,19,O-Zn
660,set_000__step_00033050,set_000__step_00033000,39,14,25,O-Zn
661,set_000__step_00033100,set_000__step_00033050,39,18,21,O-Zn
662,set_000__step_00033150,set_000__step_00033100,46,30,16,O-Zn
663,set_000__step_00033200,set_000__step_00033150,42,17,25,O-Zn
664,set_000__step_00033250,set_000__step_00033200,43,22,21,O-Zn
665,set_000__step_00033300,set_000__step_00033250,38,21,17,O-Zn
666,set_000__step_00033350,set_000__step_00033300,33,16,17,O-Zn
667,set_000__step_00033400,set_000__step_00033350,27,18,9,O-Zn
668,set_000__step_00033450,set_000__step_00033400,21,8,13,O-Zn
669,set_000__step_00033500,set_000__step_00033450,28,10,18,O-Zn
670,set_000__step_00033550,set_000__step_00033500,47,26,21,O-Zn
671,set_000__step_00033600,set_000__step_00033550,32,18,14,O-Zn
672,set_000__step_00033650,set_000__step_00033600,25,12,13,O-Zn
673,set_000__step_00033700,set_000__step_00033650,28,13,15,O-Zn
674,set_000__step_00033750,set_000__step_00033700,40,15,25,O-Zn
675,set_000__step_00033800,set_000__step_00033750,38,22,16,O-Zn
676,set_000__step_00033850,set_000__step_00033800,36,21,15,O-Zn
677,set_000__step_00033900,set_000__step_00033850,42,18,24,O-Zn
678,set_000__step_00033950,set_000__step_00033900,36,19,17,O-Zn
679,set_000__step_00034000,set_000__step_00033950,27,13,14,O-Zn
680,set_000__step_00034050,set_000__step_00034000,44,20,24,O-Zn
681,set_000__step_00034100,set_000__step_00034050,44,23,21,O-Zn
682,set_000__step_00034150,set_000__step_00034100,31,21,10,O-Zn
683,set_000__step_00034200,set_000__step_00034150,45,16,29,O-Zn
684,set_000__step_00034250,set_000__step_00034200,30,19,11,O-Zn
685,set_000__step_00034300,set_000__step_00034250,36,13,23,O-Zn
686,set_000__step_00034350,set_000__step_00034300,38,21,17,O-Zn
687,set_000__step_00034400,set_000__step_00034350,30,17,13,O-Zn
688,set_000__step_00034450,set_000__step_00034400,32,21,11,O-Zn
689,set_000__step_00034500,set_000__step_00034450,34,9,25,O-Zn
690,set_000__step_00034550,set_000__step_00034500,40,24,16,O-Zn
691,set_000__step_00034600,set_000__step_00034550,27,13,14,O-Zn
692,set_000__step_00034650,set_000__step_00034600,38,20,18,O-Zn
693,set_000__step_00034700,set_000__step_00034650,27,15,12,O-Zn
694,set_000__step_00034750,set_000__step_00034700,40,18,22,O-Zn
695,set_000__step_00034800,set_000__step_00034750,38,19,19,O-Zn
696,set_000__step_00034850,set_000__step_00034800,31,16,15,O-Zn
697,set_000__step_00034900,set_000__step_00034850,29,14,15,O-Zn
698,set_000__step_00034950,set_000__step_00034900,40,17,23,O-Zn
699,set_000__step_00035000,set_000__step_00034950,39,24,15,O-Zn
700,set_000__step_00035050,set_000__step_00035000,34,16,18,O-Zn
701,set_000__step_00035100,set_000__step_00035050,36,16,20,O-Zn
702,set_000__step_00035150,set_000__step_00035100,38,21,17,O-Zn
703,set_000__step_00035200,set_000__step_00035150,28,14,14,O-Zn
704,set_000__step_00035250,set_000__step_00035200,29,16,13,O-Zn
705,set_000__step_00035300,set_000__step_00035250,32,14,18,O-Zn
706,set_000__step_00035350,set_000__step_00035300,29,13,16,O-Zn
707,set_000__step_00035400,set_000__step_00035350,38,18,20,O-Zn
708,set_000__step_00035450,set_000__step_00035400,35,20,15,O-Zn
709,set_000__step_00035500,set_000__step_00035450,32,14,18,O-Zn
710,set_000__step_00035550,set_000__step_00035500,40,22,18,O-Zn
711,set_000__step_00035600,set_000__step_00035550,37,15,22,O-Zn
712,set_000__step_00035650,set_000__step_00035600,37,16,21,O-Zn
713,set_000__step_00035700,set_000__step_00035650,32,20,12,O-Zn
714,set_000__step_00035750,set_000__step_00035700,32,17,15,O-Zn
715,set_000__step_00035800,set_000__step_00035750,32,19,13,O-Zn
716,set_000__step_00035850,set_000__step_00035800,24,11,13,O-Zn
717,set_000__step_00035900,set_000__step_00035850,28,16,12,O-Zn
718,set_000__step_00035950,set_000__step_00035900,29,13,16,O-Zn
719,set_000__step_00036000,set_000__step_00035950,28,11,17,O-Zn
720,set_000__step_00036050,set_000__step_00036000,34,17,17,O-Zn
721,set_000__step_00036100,set_000__step_00036050,33,19,14,O-Zn
722,set_000__step_00036150,set_000__step_00036100,34,19,15,O-Zn
723,set_000__step_00036200,set_000__step_00036150,31,12,19,O-Zn
724,set_000__step_00036250,set_000__step_00036200,41,18,23,O-Zn
725,set_000__step_00036300,set_000__step_00036250,35,17,18,O-Zn
726,set_000__step_00036350,set_000__step_00036300,39,19,20,O-Zn
727,set_000__step_00036400,set_000__step_00036350,38,23,15,O-Zn
728,set_000__step_00036450,set_000__step_00036400,27,13,14,O-Zn
729,set_000__step_00036500,set_000__step_00036450,44,18,26,O-Zn
730,set_000__step_00036550,set_000__step_00036500,35,22,13,O-Zn
731,set_000__step_00036600,set_000__step_00036550,37,19,18,O-Zn
732,set_000__step_00036650,set_000__step_00036600,23,15,8,O-Zn
733,set_000__step_00036700,set_000__step_00036650,29,12,17,O-Zn
734,set_000__step_00036750,set_000__step_00036700,30,13,17,O-Zn
735,set_000__step_00036800,set_000__step_00036750,27,15,12,O-Zn
736,set_000__step_00036850,set_000__step_00036800,34,15,19,O-Zn
737,set_000__step_00036900,set_000__step_00036850,36,17,19,O-Zn
738,set_000__step_00036950,set_000__step_00036900,23,16,7,O-Zn
739,set_000__step_00037000,set_000__step_00036950,31,14,17,O-Zn
740,set_000__step_00037050,set_000__step_00037000,31,14,17,O-Zn
741,set_000__step_00037100,set_000__step_00037050,37,18,19,O-Zn
742,set_000__step_00037150,set_000__step_00037100,36,16,20,O-Zn
743,set_000__step_00037200,set_000__step_00037150,40,22,18,O-Zn
744,set_000__step_00037250,set_000__step_00037200,34,16,18,O-Zn
745,set_000__step_00037300,set_000__step_00037250,43,19,24,O-Zn
746,set_000__step_00037350,set_000__step_00037300,42,28,14,O-Zn
747,set_000__step_00037400,set_000__step_00037350,35,14,21,O-Zn
748,set_000__step_00037450,set_000__step_00037400,39,16,23,O-Zn
749,set_000__step_00037500,set_000__step_00037450,34,22,12,O-Zn
750,set_000__step_00037550,set_000__step_00037500,26,14,12,O-Zn
751,set_000__step_00037600,set_000__step_00037550,25,14,11,O-Zn
752,set_000__step_00037650,set_000__step_00037600,36,16,20,O-Zn
753,set_000__step_00037700,set_000__step_00037650,28,13,15,O-Zn
754,set_000__step_00037750,set_000__step_00037700,34,17,17,O-Zn
755,set_000__step_00037800,set_000__step_00037750,38,16,22,O-Zn
756,set_000__step_00037850,set_000__step_00037800,39,18,21,O-Zn
757,set_000__step_00037900,set_000__step_00037850,28,19,9,O-Zn
758,set_000__step_00037950,set_000__step_00037900,46,18,28,O-Zn
759,set_000__step_00038000,set_000__step_00037950,47,23,24,O-Zn
760,set_000__step_00038050,set_000__step_00038000,48,25,23,O-Zn
761,set_000__step_00038100,set_000__step_00038050,45,24,21,O-Zn
762,set_000__step_00038150,set_000__step_00038100,45,24,21,O-Zn
763,set_000__step_00038200,set_000__step_00038150,35,17,18,O-Zn
764,set_000__step_00038250,set_000__step_00038200,34,17,17,O-Zn
765,set_000__step_00038300,set_000__step_00038250,33,18,15,O-Zn
766,set_000__step_00038350,set_000__step_00038300,31,20,11,O-Zn
767,set_000__step_00038400,set_000__step_00038350,31,7,24,O-Zn
768,set_000__step_00038450,set_000__step_00038400,35,23,12,O-Zn
769,set_000__step_00038500,set_000__step_00038450,36,17,19,O-Zn
770,set_000__step_00038550,set_000__step_00038500,45,19,26,O-Zn
771,set_000__step_00038600,set_000__step_00038550,40,22,18,O-Zn
772,set_000__step_00038650,set_000__step_00038600,35,19,16,O-Zn
773,set_000__step_00038700,set_000__step_00038650,35,12,23,O-Zn
774,set_000__step_00038750,set_000__step_00038700,41,22,19,O-Zn
775,set_000__step_00038800,set_000__step_00038750,46,27,19,O-Zn
776,set_000__step_00038850,set_000__step_00038800,30,15,15,O-Zn
777,set_000__step_00038900,set_000__step_00038850,42,17,25,O-Zn
778,set_000__step_00038950,set_000__step_00038900,43,25,18,O-Zn
779,set_000__step_00039000,set_000__step_00038950,34,20,14,O-Zn
780,set_000__step_00039050,set_000__step_00039000,33,13,20,O-Zn
781,set_000__step_00039100,set_000__step_00039050,36,16,20,O-Zn
782,set_000__step_00039150,set_000__step_00039100,34,18,16,O-Zn
783,set_000__step_00039200,set_000__step_00039150,41,19,22,O-Zn
784,set_000__step_00039250,set_000__step_00039200,30,18,12,O-Zn
785,set_000__step_00039300,set_000__step_00039250,40,16,24,O-Zn
786,set_000__step_00039350,set_000__step_00039300,42,24,18,O-Zn
787,set_000__step_00039400,set_000__step_00039350,34,18,16,O-Zn
788,set_000__step_00039450,set_000__step_00039400,36,18,18,O-Zn
789,set_000__step_00039500,set_000__step_00039450,34,19,15,O-Zn
790,set_000__step_00039550,set_000__step_00039500,32,14,18,O-Zn
791,set_000__step_00039600,set_000__step_00039550,46,20,26,O-Zn
792,set_000__step_00039650,set_000__step_00039600,37,20,17,O-Zn
793,set_000__step_00039700,set_000__step_00039650,43,22,21,O-Zn
794,set_000__step_00039750,set_000__step_00039700,32,18,14,O-Zn
795,set_000__step_00039800,set_000__step_00039750,35,17,18,O-Zn
796,set_000__step_00039850,set_000__step_00039800,38,19,19,O-Zn
797,set_000__step_00039900,set_000__step_00039850,31,15,16,O-Zn
798,set_000__step_00039950,set_000__step_00039900,32,14,18,O-Zn
799,set_000__step_00040000,set_000__step_00039950,41,23,18,O-Zn
800,set_000__step_00040050,set_000__step_00040000,34,20,14,O-Zn
801,set_000__step_00040100,set_000__step_00040050,31,11,20,O-Zn
802,set_000__step_00040150,set_000__step_00040100,32,17,15,O-Zn
803,set_000__step_00040200,set_000__step_00040150,32,16,16,O-Zn
804,set_000__step_00040250,set_000__step_00040200,34,19,15,O-Zn
805,set_000__step_00040300,set_000__step_00040250,38,17,21,O-Zn
806,set_000__step_00040350,set_000__step_00040300,36,18,18,O-Zn
807,set_000__step_00040400,set_000__step_00040350,40,18,22,O-Zn
808,set_000__step_00040450,set_000__step_00040400,40,22,18,O-Zn
809,set_000__step_00040500,set_000__step_00040450,35,18,17,O-Zn
810,set_000__step_00040550,set_000__step_00040500,41,18,23,O-Zn
811,set_000__step_00040600,set_000__step_00040550,36,19,17,O-Zn
812,set_000__step_00040650,set_000__step_00040600,28,12,16,O-Zn
813,set_000__step_00040700,set_000__step_00040650,45,23,22,O-Zn
814,set_000__step_00040750,set_000__step_00040700,37,16,21,O-Zn
815,set_000__step_00040800,set_000__step_00040750,36,25,11,O-Zn
816,set_000__step_00040850,set_000__step_00040800,30,19,11,O-Zn
817,set_000__step_00040900,set_000__step_00040850,26,12,14,O-Zn
818,set_000__step_00040950,set_000__step_00040900,41,15,26,O-Zn
819,set_000__step_00041000,set_000__step_00040950,36,16,20,O-Zn
820,set_000__step_00041050,set_000__step_00041000,34,19,15,O-Zn
821,set_000__step_00041100,set_000__step_00041050,41,20,21,O-Zn
822,set_000__step_00041150,set_000__step_00041100,39,17,22,O-Zn
823,set_000__step_00041200,set_000__step_00041150,53,26,27,O-Zn
824,set_000__step_00041250,set_000__step_00041200,33,17,16,O-Zn
825,set_000__step_00041300,set_000__step_00041250,27,18,9,O-Zn
826,set_000__step_00041350,set_000__step_00041300,36,17,19,O-Zn
827,set_000__step_00041400,set_000__step_00041350,35,17,18,O-Zn
828,set_000__step_00041450,set_000__step_00041400,30,16,14,O-Zn
829,set_000__step_00041500,set_000__step_00041450,45,20,25,O-Zn
830,set_000__step_00041550,set_000__step_00041500,32,17,15,O-Zn
831,set_000__step_00041600,set_000__step_00041550,31,18,13,O-Zn
832,set_000__step_00041650,set_000__step_00041600,24,11,13,O-Zn
833,set_000__step_00041700,set_000__step_00041650,33,16,17,O-Zn
834,set_000__step_00041750,set_000__step_00041700,37,20,17,O-Zn
835,set_000__step_00041800,set_000__step_00041750,30,13,17,O-Zn
836,set_000__step_00041850,set_000__step_00041800,29,13,16,O-Zn
837,set_000__step_00041900,set_000__step_00041850,38,21,17,O-Zn
838,set_000__step_00041950,set_000__step_00041900,31,17,14,O-Zn
839,set_000__step_00042000,set_000__step_00041950,37,14,23,O-Zn
840,set_000__step_00042050,set_000__step_00042000,41,21,20,O-Zn
841,set_000__step_00042100,set_000__step_00042050,31,18,13,O-Zn
842,set_000__step_00042150,set_000__step_00042100,34,19,15,O-Zn
843,set_000__step_00042200,set_000__step_00042150,39,18,21,O-Zn
844,set_000__step_00042250,set_000__step_00042200,33,14,19,O-Zn
845,set_000__step_00042300,set_000__step_00042250,34,19,15,O-Zn
846,set_000__step_00042350,set_000__step_00042300,34,15,19,O-Zn
847,set_000__step_00042400,set_000__step_00042350,43,21,22,O-Zn
848,set_000__step_00042450,set_000__step_00042400,45,25,20,O-Zn
849,set_000__step_00042500,set_000__step_00042450,32,20,12,O-Zn
850,set_000__step_00042550,set_000__step_00042500,33,15,18,O-Zn
851,set_000__step_00042600,set_000__step_00042550,30,12,18,O-Zn
852,set_000__step_00042650,set_000__step_00042600,33,18,15,O-Zn
853,set_000__step_00042700,set_000__step_00042650,35,18,17,O-Zn
854,set_000__step_00042750,set_000__step_00042700,36,17,19,O-Zn
855,set_000__step_00042800,set_000__step_00042750,37,18,19,O-Zn
856,set_000__step_00042850,set_000__step_00042800,33,15,18,O-Zn
857,set_000__step_00042900,set_000__step_00042850,34,21,13,O-Zn
858,set_000__step_00042950,set_000__step_00042900,24,13,11,O-Zn
859,set_000__step_00043000,set_000__step_00042950,33,13,20,O-Zn
860,set_000__step_00043050,set_000__step_00043000,33,18,15,O-Zn
861,set_000__step_00043100,set_000__step_00043050,36,19,17,O-Zn
862,set_000__step_00043150,set_000__step_00043100,24,11,13,O-Zn
863,set_000__step_00043200,set_000__step_00043150,29,14,15,O-Zn
864,set_000__step_00043250,set_000__step_00043200,33,17,16,O-Zn
865,set_000__step_00043300,set_000__step_00043250,37,20,17,O-Zn
866,set_000__step_00043350,set_000__step_00043300,29,14,15,O-Zn
867,set_000__step_00043400,set_000__step_00043350,26,12,14,O-Zn
868,set_000__step_00043450,set_000__step_00043400,22,11,11,O-Zn
869,set_000__step_00043500,set_000__step_00043450,38,19,19,O-Zn
870,set_000__step_00043550,set_000__step_00043500,32,17,15,O-Zn
871,set_000__step_00043600,set_000__step_00043550,36,14,22,O-Zn
872,set_000__step_00043650,set_000__step_00043600,37,20,17,O-Zn
873,set_000__step_00043700,set_000__step_00043650,38,16,22,O-Zn
874,set_000__step_00043750,set_000__step_00043700,35,23,12,O-Zn
875,set_000__step_00043800,set_000__step_00043750,32,16,16,O-Zn
876,set_000__step_00043850,set_000__step_00043800,35,17,18,O-Zn
877,set_000__step_00043900,set_000__step_00043850,38,16,22,O-Zn
878,set_000__step_00043950,set_000__step_00043900,31,14,17,O-Zn
879,set_000__step_00044000,set_000__step_00043950,33,17,16,O-Zn
880,set_000__step_00044050,set_000__step_00044000,32,19,13,O-Zn
881,set_000__step_00044100,set_000__step_00044050,37,17,20,O-Zn
882,set_000__step_00044150,set_000__step_00044100,28,18,10,O-Zn
883,set_000__step_00044200,set_000__step_00044150,27,11,16,O-Zn
884,set_000__step_00044250,set_000__step_00044200,41,19,22,O-Zn
885,set_000__step_00044300,set_000__step_00044250,33,18,15,O-Zn
886,set_000__step_00044350,set_000__step_00044300,36,18,18,O-Zn
887,set_000__step_00044400,set_000__step_00044350,37,17,20,O-Zn
888,set_000__step_00044450,set_000__step_00044400,32,17,15,O-Zn
889,set_000__step_00044500,set_000__step_00044450,34,15,19,O-Zn
890,set_000__step_00044550,set_000__step_00044500,38,19,19,O-Zn
891,set_000__step_00044600,set_000__step_00044550,36,22,14,O-Zn
892,set_000__step_00044650,set_000__step_00044600,34,17,17,O-Zn
893,set_000__step_00044700,set_000__step_00044650,35,16,19,O-Zn
894,set_000__step_00044750,set_000__step_00044700,30,18,12,O-Zn
895,set_000__step_00044800,set_000__step_00044750,22,9,13,O-Zn
896,set_000__step_00044850,set_000__step_00044800,27,14,13,O-Zn
897,set_000__step_00044900,set_000__step_00044850,33,16,17,O-Zn
898,set_000__step_00044950,set_000__step_00044900,28,15,13,O-Zn
899,set_000__step_00045000,set_000__step_00044950,34,14,20,O-Zn
900,set_000__step_00045050,set_000__step_00045000,36,18,18,O-Zn
901,set_000__step_00045100,set_000__step_00045050,37,20,17,O-Zn
902,set_000__step_00045150,set_000__step_00045100,48,20,28,O-Zn
903,set_000__step_00045200,set_000__step_00045150,46,20,26,O-Zn
904,set_000__step_00045250,set_000__step_00045200,48,29,19,O-Zn
905,set_000__step_00045300,set_000__step_00045250,37,18,19,O-Zn
906,set_000__step_00045350,set_000__step_00045300,37,18,19,O-Zn
907,set_000__step_00045400,set_000__step_00045350,35,21,14,O-Zn
908,set_000__step_00045450,set_000__step_00045400,34,15,19,O-Zn
909,set_000__step_00045500,set_000__step_00045450,36,16,20,O-Zn
910,set_000__step_00045550,set_000__step_00045500,36,24,12,O-Zn
911,set_000__step_00045600,set_000__step_00045550,36,13,23,O-Zn
912,set_000__step_00045650,set_000__step_00045600,32,17,15,O-Zn
