frame_index,frame_label,previous_frame_label,interface_event_count,"events(interface_type,event_type,atom_i,atom_j,group_i,group_j,symbol_i,symbol_j,pair,distance_broken,distance_formed)"
1835,set_000__step_00091800,set_000__step_00091750,4,"{water-surface,formed,334,1012,surface,water,O,H,H-O,,1.065469} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.182178} {water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.177741} {water-surface,formed,959,1045,surface,water,O,H,H-O,,1.141218}"
1836,set_000__step_00091850,set_000__step_00091800,5,"{water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,2.152747} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.002244,} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.182112,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.086389,} {water-surface,broken,959,1045,surface,water,O,H,H-O,1.141218,}"
1837,set_000__step_00091900,set_000__step_00091850,4,"{water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.093453,} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.132280,} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,2.102256,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.021170,}"
1838,set_000__step_00091950,set_000__step_00091900,3,"{water-surface,broken,119,1033,surface,water,O,H,H-O,1.225912,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.152326,} {water-surface,broken,699,1036,surface,water,O,H,H-O,1.057754,}"
1839,set_000__step_00092000,set_000__step_00091950,5,"{water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.164933} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,2.065446,} {water-surface,broken,153,1032,surface,water,Zn,O,O-Zn,2.047329,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.147680,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.162402,}"
1840,set_000__step_00092050,set_000__step_00092000,7,"{water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,2.052382} {water-surface,formed,119,1033,surface,water,O,H,H-O,,1.188545} {water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.188336} {water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.072692} {water-surface,formed,699,1036,surface,water,O,H,H-O,,1.071786} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,1.934472} {water-surface,broken,174,1022,surface,water,O,H,H-O,1.009876,}"
1841,set_000__step_00092100,set_000__step_00092050,7,"{water-surface,formed,153,1032,surface,water,Zn,O,O-Zn,,1.980632} {water-surface,formed,174,1022,surface,water,O,H,H-O,,1.081275} {water-surface,formed,259,1058,surface,water,O,H,H-O,,1.075661} {water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,1.993647} {water-surface,formed,759,992,surface,water,O,H,H-O,,1.107711} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.111104} {water-surface,broken,599,997,surface,water,O,H,H-O,1.240895,}"
1842,set_000__step_00092150,set_000__step_00092100,6,"{water-surface,formed,19,1003,surface,water,O,H,H-O,,1.242834} {water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,2.075119} {water-surface,formed,434,1039,surface,water,O,H,H-O,,1.086618} {water-surface,formed,614,1052,surface,water,O,H,H-O,,1.239892} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,1.961083,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.156217,}"
1843,set_000__step_00092200,set_000__step_00092150,4,"{water-surface,formed,599,997,surface,water,O,H,H-O,,1.006644} {water-surface,broken,153,1032,surface,water,Zn,O,O-Zn,1.867380,} {water-surface,broken,434,1039,surface,water,O,H,H-O,1.086618,} {water-surface,broken,453,1026,surface,water,Zn,O,O-Zn,2.050181,}"
1844,set_000__step_00092250,set_000__step_00092200,6,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.176078} {water-surface,broken,19,1003,surface,water,O,H,H-O,1.043358,} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,1.823740,} {water-surface,broken,188,1008,surface,water,Zn,O,O-Zn,2.085786,} {water-surface,broken,599,997,surface,water,O,H,H-O,1.006644,} {water-surface,broken,773,1014,surface,water,Zn,O,O-Zn,2.094128,}"
1845,set_000__step_00092300,set_000__step_00092250,8,"{water-surface,formed,153,1032,surface,water,Zn,O,O-Zn,,1.943938} {water-surface,formed,188,1008,surface,water,Zn,O,O-Zn,,2.148104} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.102996} {water-surface,broken,119,1033,surface,water,O,H,H-O,1.235291,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.176078,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.158231,} {water-surface,broken,614,1052,surface,water,O,H,H-O,1.212210,} {water-surface,broken,699,1036,surface,water,O,H,H-O,0.977008,}"
1846,set_000__step_00092350,set_000__step_00092300,8,"{water-surface,formed,119,1033,surface,water,O,H,H-O,,1.083795} {water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.192023} {water-surface,formed,453,1026,surface,water,Zn,O,O-Zn,,1.967647} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.104381} {water-surface,formed,699,1036,surface,water,O,H,H-O,,1.191865} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,1.933275} {water-surface,broken,259,1058,surface,water,O,H,H-O,0.971478,} {water-surface,broken,334,1012,surface,water,O,H,H-O,1.128218,}"
1847,set_000__step_00092400,set_000__step_00092350,3,"{water-surface,formed,419,1028,surface,water,O,H,H-O,,1.249339} {water-surface,broken,773,1014,surface,water,Zn,O,O-Zn,2.009118,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.129559,}"
1848,set_000__step_00092450,set_000__step_00092400,7,"{water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,2.180384} {water-surface,formed,434,1039,surface,water,O,H,H-O,,1.232420} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.185375} {water-surface,broken,188,1008,surface,water,Zn,O,O-Zn,2.082361,} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.152892,} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.249339,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.099949,}"
1849,set_000__step_00092500,set_000__step_00092450,8,"{water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,1.980142} {water-surface,formed,188,1008,surface,water,Zn,O,O-Zn,,2.197239} {water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.121670} {water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,2.088556,} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.139212,} {water-surface,broken,434,1039,surface,water,O,H,H-O,1.232420,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.162685,} {water-surface,broken,699,1036,surface,water,O,H,H-O,0.938930,}"
1850,set_000__step_00092550,set_000__step_00092500,6,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.139395} {water-surface,formed,419,1028,surface,water,O,H,H-O,,1.073826} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.054163} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.041599} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.166566,} {water-surface,broken,833,993,surface,water,Zn,O,O-Zn,2.177291,}"
1851,set_000__step_00092600,set_000__step_00092550,6,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.088615} {water-surface,formed,434,1039,surface,water,O,H,H-O,,1.074588} {water-surface,formed,699,1036,surface,water,O,H,H-O,,1.194176} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,1.882897} {water-surface,broken,53,1002,surface,water,Zn,O,O-Zn,1.981132,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.029872,}"
1852,set_000__step_00092650,set_000__step_00092600,7,"{water-surface,formed,719,1042,surface,water,O,H,H-O,,1.208952} {water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.144821} {water-surface,broken,188,1008,surface,water,Zn,O,O-Zn,2.117322,} {water-surface,broken,214,1019,surface,water,O,H,H-O,1.093682,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.116080,} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,1.887354,} {water-surface,broken,773,1014,surface,water,Zn,O,O-Zn,1.889007,}"
1853,set_000__step_00092700,set_000__step_00092650,7,"{water-surface,formed,19,1003,surface,water,O,H,H-O,,1.208485} {water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,2.036957} {water-surface,formed,214,1019,surface,water,O,H,H-O,,1.111821} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.177184} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.181267,} {water-surface,broken,719,1042,surface,water,O,H,H-O,1.208952,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.175578,}"
1854,set_000__step_00092750,set_000__step_00092700,9,"{water-surface,formed,53,1002,surface,water,Zn,O,O-Zn,,1.942716} {water-surface,formed,188,1008,surface,water,Zn,O,O-Zn,,2.121216} {water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.106916} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.155390} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.120000} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.112340,} {water-surface,broken,214,1019,surface,water,O,H,H-O,1.111821,} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.145942,} {water-surface,broken,699,1036,surface,water,O,H,H-O,1.059585,}"
1855,set_000__step_00092800,set_000__step_00092750,2,"{water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,2.040795} {water-surface,broken,174,1022,surface,water,O,H,H-O,0.999964,}"
1856,set_000__step_00092850,set_000__step_00092800,7,"{water-surface,formed,174,1022,surface,water,O,H,H-O,,1.038373} {water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.077792} {water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.013945} {water-surface,formed,599,997,surface,water,O,H,H-O,,1.247864} {water-surface,broken,33,1041,surface,water,Zn,O,O-Zn,2.142684,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.007251,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.131333,}"
1857,set_000__step_00092900,set_000__step_00092850,3,"{water-surface,broken,119,1033,surface,water,O,H,H-O,1.132681,} {water-surface,broken,188,1008,surface,water,Zn,O,O-Zn,2.078842,} {water-surface,broken,599,997,surface,water,O,H,H-O,1.247864,}"
1858,set_000__step_00092950,set_000__step_00092900,10,"{water-surface,formed,33,1041,surface,water,Zn,O,O-Zn,,2.176316} {water-surface,formed,119,1033,surface,water,O,H,H-O,,1.076890} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.002757} {water-surface,formed,599,997,surface,water,O,H,H-O,,1.144572} {water-surface,formed,614,1052,surface,water,O,H,H-O,,1.241203} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.024905,} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,2.086343,} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,2.168545,} {water-surface,broken,594,1001,surface,water,O,H,H-O,1.085233,} {water-surface,broken,773,1014,surface,water,Zn,O,O-Zn,2.199045,}"
1859,set_000__step_00093000,set_000__step_00092950,11,"{water-surface,formed,188,1008,surface,water,Zn,O,O-Zn,,2.109251} {water-surface,formed,214,1019,surface,water,O,H,H-O,,1.146005} {water-surface,formed,314,1007,surface,water,O,H,H-O,,1.139651} {water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,2.046519} {water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,2.130987} {water-surface,formed,719,1042,surface,water,O,H,H-O,,1.179250} {water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,2.138219,} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.236468,} {water-surface,broken,453,1026,surface,water,Zn,O,O-Zn,2.154695,} {water-surface,broken,599,997,surface,water,O,H,H-O,1.144572,} {water-surface,broken,614,1052,surface,water,O,H,H-O,1.241203,}"
1860,set_000__step_00093050,set_000__step_00093000,5,"{water-surface,formed,594,1001,surface,water,O,H,H-O,,1.190187} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.112700} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,1.999535,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,1.993821,} {water-surface,broken,833,993,surface,water,Zn,O,O-Zn,2.063828,}"
1861,set_000__step_00093100,set_000__step_00093050,9,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.164010} {water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,1.893182} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.181837} {water-surface,formed,453,1026,surface,water,Zn,O,O-Zn,,2.122747} {water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.176420} {water-surface,broken,314,1007,surface,water,O,H,H-O,1.163043,} {water-surface,broken,639,1054,surface,water,O,H,H-O,1.072930,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.140202,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.050972,}"
1862,set_000__step_00093150,set_000__step_00093100,6,"{water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.059495} {water-surface,formed,639,1054,surface,water,O,H,H-O,,1.026192} {water-surface,broken,19,1003,surface,water,O,H,H-O,1.125952,} {water-surface,broken,188,1008,surface,water,Zn,O,O-Zn,2.108657,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.013913,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,1.976958,}"
1863,set_000__step_00093200,set_000__step_00093150,5,"{water-surface,formed,19,1003,surface,water,O,H,H-O,,1.129763} {water-surface,formed,188,1008,surface,water,Zn,O,O-Zn,,2.160347} {water-surface,formed,599,997,surface,water,O,H,H-O,,1.230378} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.023767,} {water-surface,broken,773,1014,surface,water,Zn,O,O-Zn,2.184728,}"
1864,set_000__step_00093250,set_000__step_00093200,10,"{water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.109717} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.075747} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.113428} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.123410} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.190996} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.030907,} {water-surface,broken,434,1039,surface,water,O,H,H-O,1.186348,} {water-surface,broken,453,1026,surface,water,Zn,O,O-Zn,2.088261,} {water-surface,broken,599,997,surface,water,O,H,H-O,1.230378,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,1.822646,}"
1865,set_000__step_00093300,set_000__step_00093250,4,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.886861} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.194414,} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,2.083401,} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,1.902112,}"
1866,set_000__step_00093350,set_000__step_00093300,5,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.133373} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.134562} {water-surface,formed,453,1026,surface,water,Zn,O,O-Zn,,2.179448} {water-surface,formed,959,1045,surface,water,O,H,H-O,,1.182736} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,1.990034,}"
1867,set_000__step_00093400,set_000__step_00093350,6,"{water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,1.876631} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,1.981663} {water-surface,broken,174,1022,surface,water,O,H,H-O,1.153978,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.083495,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.121242,} {water-surface,broken,959,1045,surface,water,O,H,H-O,1.182736,}"
1868,set_000__step_00093450,set_000__step_00093400,3,"{water-surface,formed,174,1022,surface,water,O,H,H-O,,1.191245} {water-surface,formed,419,1028,surface,water,O,H,H-O,,1.080960} {water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,1.900910}"
1869,set_000__step_00093500,set_000__step_00093450,6,"{water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,2.123285} {water-surface,broken,174,1022,surface,water,O,H,H-O,1.191245,} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.076509,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.188266,} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,1.999107,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.003082,}"
1870,set_000__step_00093550,set_000__step_00093500,8,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.077624} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.182859} {water-surface,formed,434,1039,surface,water,O,H,H-O,,1.123898} {water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,2.108998} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.028372} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.152044,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,2.070658,} {water-surface,broken,773,1014,surface,water,Zn,O,O-Zn,2.044668,}"
1871,set_000__step_00093600,set_000__step_00093550,6,"{water-surface,formed,174,1022,surface,water,O,H,H-O,,1.180363} {water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.182353} {water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.977519} {water-surface,broken,208,1020,surface,water,Zn,O,O-Zn,2.073170,} {water-surface,broken,434,1039,surface,water,O,H,H-O,1.123898,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.173999,}"
1872,set_000__step_00093650,set_000__step_00093600,8,"{water-surface,formed,208,1020,surface,water,Zn,O,O-Zn,,2.083117} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.072319} {water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.186454} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.045777} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.176700} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.051204} {water-surface,broken,174,1022,surface,water,O,H,H-O,1.180363,} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,2.107352,}"
1873,set_000__step_00093700,set_000__step_00093650,5,"{water-surface,formed,614,1052,surface,water,O,H,H-O,,1.093322} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,1.982583,} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.116735,} {water-surface,broken,594,1001,surface,water,O,H,H-O,0.975101,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.094670,}"
1874,set_000__step_00093750,set_000__step_00093700,9,"{water-surface,formed,434,1039,surface,water,O,H,H-O,,1.094330} {water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,2.009277} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.240894} {water-surface,formed,759,992,surface,water,O,H,H-O,,1.246691} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.060287} {water-surface,broken,614,1052,surface,water,O,H,H-O,1.093322,} {water-surface,broken,773,1014,surface,water,Zn,O,O-Zn,2.128132,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,1.882605,} {water-surface,broken,913,1053,surface,water,Zn,O,O-Zn,2.077774,}"
1875,set_000__step_00093800,set_000__step_00093750,6,"{water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.198492} {water-surface,formed,913,1053,surface,water,Zn,O,O-Zn,,2.144363} {water-surface,broken,208,1020,surface,water,Zn,O,O-Zn,2.089769,} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.066891,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.246691,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.186553,}"
1876,set_000__step_00093850,set_000__step_00093800,9,"{water-surface,formed,208,1020,surface,water,Zn,O,O-Zn,,2.090145} {water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.167308} {water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.129439} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.039485} {water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,2.198956,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.197813,} {water-surface,broken,434,1039,surface,water,O,H,H-O,1.122873,} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,1.804364,} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,1.911394,}"
1877,set_000__step_00093900,set_000__step_00093850,7,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.106165} {water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.950833} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.142991} {water-surface,formed,759,992,surface,water,O,H,H-O,,1.111779} {water-surface,broken,188,1008,surface,water,Zn,O,O-Zn,2.120964,} {water-surface,broken,833,993,surface,water,Zn,O,O-Zn,2.065773,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.119095,}"
1878,set_000__step_00093950,set_000__step_00093900,8,"{water-surface,formed,188,1008,surface,water,Zn,O,O-Zn,,2.190350} {water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,2.170725} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,1.866638} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.181056} {water-surface,broken,19,1003,surface,water,O,H,H-O,1.204509,} {water-surface,broken,854,1048,surface,water,O,H,H-O,1.239821,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.058772,} {water-surface,broken,913,1053,surface,water,Zn,O,O-Zn,2.126072,}"
1879,set_000__step_00094000,set_000__step_00093950,9,"{water-surface,formed,19,1003,surface,water,O,H,H-O,,1.049598} {water-surface,formed,599,997,surface,water,O,H,H-O,,1.183688} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.117651} {water-surface,formed,913,1053,surface,water,Zn,O,O-Zn,,2.175860} {water-surface,broken,208,1020,surface,water,Zn,O,O-Zn,2.151578,} {water-surface,broken,214,1019,surface,water,O,H,H-O,1.185332,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.027539,} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,2.082936,} {water-surface,broken,639,1054,surface,water,O,H,H-O,1.243192,}"
1880,set_000__step_00094050,set_000__step_00094000,6,"{water-surface,formed,208,1020,surface,water,Zn,O,O-Zn,,2.129788} {water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.063450} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.114694,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,2.131983,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.190407,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,1.941141,}"
1881,set_000__step_00094100,set_000__step_00094050,4,"{water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.163426} {water-surface,broken,188,1008,surface,water,Zn,O,O-Zn,2.033358,} {water-surface,broken,594,1001,surface,water,O,H,H-O,1.231910,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.108296,}"
1882,set_000__step_00094150,set_000__step_00094100,4,"{water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,2.024451} {water-surface,formed,759,992,surface,water,O,H,H-O,,1.173521} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.058847} {water-surface,broken,833,993,surface,water,Zn,O,O-Zn,1.960019,}"
1883,set_000__step_00094200,set_000__step_00094150,6,"{water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.009938} {water-surface,formed,188,1008,surface,water,Zn,O,O-Zn,,2.171825} {water-surface,formed,259,1058,surface,water,O,H,H-O,,1.099942} {water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,2.131292} {water-surface,broken,368,1011,surface,water,Zn,O,O-Zn,1.939801,} {water-surface,broken,913,1053,surface,water,Zn,O,O-Zn,2.180262,}"
1884,set_000__step_00094250,set_000__step_00094200,6,"{water-surface,formed,174,1022,surface,water,O,H,H-O,,1.041816} {water-surface,formed,854,1048,surface,water,O,H,H-O,,1.122115} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.113647} {water-surface,broken,468,1038,surface,water,Zn,O,O-Zn,2.131292,} {water-surface,broken,588,1005,surface,water,Zn,O,O-Zn,1.939623,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.111045,}"
1885,set_000__step_00094300,set_000__step_00094250,7,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.917712} {water-surface,formed,314,1007,surface,water,O,H,H-O,,1.195189} {water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.114189} {water-surface,formed,888,1050,surface,water,Zn,O,O-Zn,,2.149186} {water-surface,broken,174,1022,surface,water,O,H,H-O,1.041816,} {water-surface,broken,213,987,surface,water,Zn,O,O-Zn,2.153289,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.166554,}"
1886,set_000__step_00094350,set_000__step_00094300,7,"{water-surface,formed,213,987,surface,water,Zn,O,O-Zn,,2.186302} {water-surface,formed,214,1019,surface,water,O,H,H-O,,1.002518} {water-surface,formed,614,1052,surface,water,O,H,H-O,,1.242565} {water-surface,formed,639,1054,surface,water,O,H,H-O,,0.968258} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,1.854653} {water-surface,formed,913,1053,surface,water,Zn,O,O-Zn,,2.136235} {water-surface,broken,314,1007,surface,water,O,H,H-O,1.195189,}"
1887,set_000__step_00094400,set_000__step_00094350,8,"{water-surface,formed,174,1022,surface,water,O,H,H-O,,1.137840} {water-surface,formed,594,1001,surface,water,O,H,H-O,,1.204545} {water-surface,broken,19,1003,surface,water,O,H,H-O,1.029528,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.197331,} {water-surface,broken,419,1028,surface,water,O,H,H-O,1.038167,} {water-surface,broken,614,1052,surface,water,O,H,H-O,1.242565,} {water-surface,broken,639,1054,surface,water,O,H,H-O,0.968258,} {water-surface,broken,773,1014,surface,water,Zn,O,O-Zn,2.154226,}"
1888,set_000__step_00094450,set_000__step_00094400,10,"{water-surface,formed,19,1003,surface,water,O,H,H-O,,1.247529} {water-surface,formed,368,1011,surface,water,Zn,O,O-Zn,,2.017867} {water-surface,formed,419,1028,surface,water,O,H,H-O,,0.957023} {water-surface,formed,468,1038,surface,water,Zn,O,O-Zn,,2.003910} {water-surface,formed,588,1005,surface,water,Zn,O,O-Zn,,1.965279} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.166794} {water-surface,broken,594,1001,surface,water,O,H,H-O,1.204545,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,1.935195,} {water-surface,broken,888,1050,surface,water,Zn,O,O-Zn,2.026655,} {water-surface,broken,913,1053,surface,water,Zn,O,O-Zn,1.985710,}"
